"DateAndTime","OS_Corr257 (Bloomberg-2 East-Corridor 200E) Occupancy","",
"2016-08-30 10:04:13","0","",
"2016-08-30 10:04:51","1","",
"2016-08-30 10:07:06","1","",
"2016-08-30 10:09:20","0","",
"2016-08-30 10:10:26","1","",
"2016-08-30 10:12:40","0","",
"2016-08-30 10:17:30","1","",
"2016-08-30 10:19:44","0","",
"2016-08-30 10:21:57","1","",
"2016-08-30 10:24:12","0","",
"2016-08-30 10:31:10","1","",
"2016-08-30 10:32:17","1","",
"2016-08-30 10:34:32","0","",
"2016-08-30 10:36:54","1","",
"2016-08-30 10:38:14","1","",
"2016-08-30 10:40:28","0","",
"2016-08-30 10:41:47","1","",
"2016-08-30 10:43:04","1","",
"2016-08-30 10:44:11","1","",
"2016-08-30 10:46:26","0","",
"2016-08-30 10:49:17","1","",
"2016-08-30 10:50:26","1","",
"2016-08-30 10:52:40","0","",
"2016-08-30 10:57:38","1","",
"2016-08-30 10:59:52","0","",
"2016-08-30 11:08:16","1","",
"2016-08-30 11:10:30","0","",
"2016-08-30 11:22:52","0","",
"2016-08-30 11:23:11","1","",
"2016-08-30 11:25:26","0","",
"2016-08-30 11:25:46","1","",
"2016-08-30 11:28:01","0","",
"2016-08-30 11:40:22","0","",
"2016-08-30 11:40:33","1","",
"2016-08-30 11:42:47","0","",
"2016-08-30 11:49:38","1","",
"2016-08-30 11:51:53","0","",
"2016-08-30 11:54:52","1","",
"2016-08-30 11:57:07","0","",
"2016-08-30 12:09:28","0","",
"2016-08-30 12:17:57","1","",
"2016-08-30 12:19:05","1","",
"2016-08-30 12:21:20","0","",
"2016-08-30 12:27:34","1","",
"2016-08-30 12:35:58","1","",
"2016-08-30 12:38:12","0","",
"2016-08-30 12:42:28","1","",
"2016-08-30 12:44:43","0","",
"2016-08-30 12:45:07","1","",
"2016-08-30 12:46:40","1","",
"2016-08-30 12:47:53","1","",
"2016-08-30 12:50:07","0","",
"2016-08-30 12:50:43","1","",
"2016-08-30 12:52:58","0","",
"2016-08-30 12:56:11","1","",
"2016-08-30 12:58:26","0","",
"2016-08-30 13:00:18","1","",
"2016-08-30 13:01:26","1","",
"2016-08-30 13:03:40","0","",
"2016-08-30 13:04:53","1","",
"2016-08-30 13:07:07","0","",
"2016-08-30 13:07:39","1","",
"2016-08-30 13:08:51","1","",
"2016-08-30 13:10:42","1","",
"2016-08-30 13:11:49","1","",
"2016-08-30 13:14:04","0","",
"2016-08-30 13:16:56","1","",
"2016-08-30 13:19:11","0","",
"2016-08-30 13:24:19","1","",
"2016-08-30 13:26:12","1","",
"2016-08-30 13:28:27","0","",
"2016-08-30 13:34:14","1","",
"2016-08-30 13:36:29","0","",
"2016-08-30 13:36:49","1","",
"2016-08-30 13:38:33","1","",
